Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
LR,23,0.8972291666666667,0.8972916666666666,19.612365200009663
LR,24,0.8970625,0.8972916666666666,21.656278300040867
LR,25,0.8972291666666667,0.8972916666666666,20.75741789996391
LR,26,0.8972916666666666,0.8972916666666666,19.675757099990733
LR,27,0.8932708333333335,0.8972916666666666,1.7688364000059664
LR,28,0.8721874999999999,0.8972916666666666,3.7105044000199996
LR,29,0.8972291666666667,0.8972916666666666,19.71494040003745
LR,30,0.8972916666666666,0.8972916666666666,19.66615089995321
LR,31,0.8742083333333334,0.8972916666666666,3.35284219996538
LR,32,0.8972916666666666,0.8972916666666666,19.938263699994422
LR,33,0.896875,0.8972916666666666,18.64588269998785
LR,34,0.8972291666666667,0.8972916666666666,19.008622800000012
LR,35,0.8970833333333333,0.8972916666666666,19.57853649999015
LR,36,0.8972916666666666,0.8972916666666666,19.380628099956084
LR,37,0.8970833333333333,0.8972916666666666,18.68320049997419
LR,38,0.8918125,0.8972916666666666,2.1640206999727525
LR,39,0.8972291666666667,0.8972916666666666,19.875126099970657
LR,40,0.8946458333333334,0.8972916666666666,1.8700835999916308
LR,41,0.8954374999999999,0.8972916666666666,18.107028500002343
LR,42,0.8972916666666666,0.8972916666666666,19.937597800046206
LR,43,0.8972916666666666,0.8972916666666666,18.922361200035084
LR,44,0.8972708333333334,0.8972916666666666,15.731494200008456
LR,45,0.8971041666666666,0.8972916666666666,18.634360299969558
LR,46,0.8972291666666667,0.8972916666666666,17.755260499950964
LR,47,0.8972916666666666,0.8972916666666666,16.903848699992523
LR,48,0.8972291666666667,0.8972916666666666,1.6649668000172824
LR,49,0.8626249999999999,0.8972916666666666,1.7449731000233442
LR,50,0.8940416666666666,0.8972916666666666,13.531963499961421
LinearSVC,1,0.8826041666666666,0.8826041666666666,1.6836873999563977
LinearSVC,2,0.8946458333333334,0.8946458333333334,1.9921462000347674
LinearSVC,3,0.8448541666666667,0.8946458333333334,2.115749499993399
LinearSVC,4,0.8970416666666665,0.8970416666666665,2.5243264000164345
LinearSVC,5,0.8969166666666666,0.8970416666666665,4.389535100024659
LinearSVC,6,0.8761041666666667,0.8970416666666665,1.4958779999869876
LinearSVC,7,0.8939583333333333,0.8970416666666665,2.2246601000078954
LinearSVC,8,0.8718125000000001,0.8970416666666665,2.6769603000138886
LinearSVC,9,0.8901458333333334,0.8970416666666665,1.4543688000412658
LinearSVC,10,0.8924375,0.8970416666666665,1.6329533999669366
LinearSVC,11,0.8970208333333332,0.8970416666666665,2.422367899969686
LinearSVC,12,0.8970208333333332,0.8970416666666665,2.233216300024651
LinearSVC,13,0.8969583333333333,0.8970416666666665,2.1838133999845013
LinearSVC,14,0.8970208333333332,0.8970416666666665,2.071133600024041
LinearSVC,15,0.8969583333333334,0.8970416666666665,2.6275066999951378
LinearSVC,16,0.8969999999999999,0.8970416666666665,2.4245128000038676
LinearSVC,17,0.8969791666666665,0.8970416666666665,2.5228174999938346
LinearSVC,18,0.8970625,0.8970625,1.8650080000516027
LinearSVC,19,0.8970416666666667,0.8970625,1.8247377999941818
LinearSVC,20,0.8970416666666667,0.8970625,2.380135799990967
LinearSVC,21,0.8955416666666668,0.8970625,2.470827300043311
LinearSVC,22,0.8969791666666668,0.8970625,2.0926545000402257
LinearSVC,23,0.8969791666666668,0.8970625,2.1360026000184007
LinearSVC,24,0.8969791666666665,0.8970625,1.791775099991355
LinearSVC,25,0.8969999999999999,0.8970625,1.9229354999843054
LinearSVC,26,0.8969374999999999,0.8970625,2.4024568000459112
LinearSVC,27,0.8969791666666665,0.8970625,1.8598501000087708
LinearSVC,28,0.8876666666666667,0.8970625,1.984083899995312
LinearSVC,29,0.8969999999999999,0.8970625,2.0055163000361063
LinearSVC,30,0.8964791666666667,0.8970625,1.9338771000038832
LinearSVC,31,0.8896666666666666,0.8970625,2.035563900019042
LinearSVC,32,0.8970416666666665,0.8970625,2.1089095000061207
LinearSVC,33,0.8969791666666665,0.8970625,1.9194530000095256
LinearSVC,34,0.8962083333333333,0.8970625,2.7272556999814697
LinearSVC,35,0.8953958333333333,0.8970625,8.607350400008727
LinearSVC,36,0.897,0.8970625,1.9942289000027813
LinearSVC,37,0.8967291666666666,0.8970625,4.145851899986155
LinearSVC,38,0.8970208333333332,0.8970625,2.0928471999941394
LinearSVC,39,0.8970208333333332,0.8970625,2.32705950003583
LinearSVC,40,0.8954583333333332,0.8970625,2.0168563000042923
LinearSVC,41,0.8970208333333332,0.8970625,1.8431388000026345
LinearSVC,42,0.8969583333333334,0.8970625,2.274057400005404
LinearSVC,43,0.8534375000000001,0.8970625,1.820029099995736
LinearSVC,44,0.8970208333333332,0.8970625,2.4076860999921337
LinearSVC,45,0.8961666666666666,0.8970625,2.1958540999912657
LinearSVC,46,0.8970208333333332,0.8970625,2.2088499999954365
LinearSVC,47,0.8969999999999999,0.8970625,2.0300877999980003
LinearSVC,48,0.892375,0.8970625,1.7301156999892555
