Model,Trial,CV_Mean,Best_Score_So_Far,Trial_Runtime_Sec
LinearSVC,22,0.8969791666666668,0.8970625,3.4795589999994263
LinearSVC,23,0.8969791666666668,0.8970625,3.99252929999966
LinearSVC,24,0.8969791666666665,0.8970625,3.7830539000005956
LinearSVC,25,0.8969999999999999,0.8970625,3.49349760000041
LinearSVC,26,0.8969374999999999,0.8970625,3.3844607999999425
LinearSVC,27,0.8969791666666665,0.8970625,3.6908621000002313
LinearSVC,28,0.8876666666666667,0.8970625,3.607755499999257
LinearSVC,29,0.8969999999999999,0.8970625,3.359787800000049
LinearSVC,30,0.8963958333333333,0.8970625,3.767414399999325
LinearSVC,31,0.8896666666666666,0.8970625,3.1198861000011675
LinearSVC,32,0.8970416666666665,0.8970625,5.160998199999085
LinearSVC,33,0.8969791666666665,0.8970625,3.669851500000732
LinearSVC,34,0.8962083333333333,0.8970625,3.1339654000003065
LinearSVC,35,0.8972083333333332,0.8972083333333332,14.685966600000029
LinearSVC,36,0.8973125,0.8973125,17.3489583999999
LinearSVC,37,0.897125,0.8973125,20.163857100000314
LinearSVC,38,0.897125,0.8973125,25.216751600000862
LinearSVC,39,0.8970833333333333,0.8973125,26.318245999998908
LinearSVC,40,0.897125,0.8973125,29.882093199999872
LinearSVC,41,0.8965208333333333,0.8973125,36.011308799999824
LinearSVC,42,0.896875,0.8973125,20.3391515000003
LinearSVC,43,0.8400833333333335,0.8973125,3.4860933999989356
LinearSVC,44,0.8971875,0.8973125,7.585824000001594
LinearSVC,45,0.8969374999999999,0.8973125,6.077100100001189
LinearSVC,46,0.8971666666666668,0.8973125,39.82559559999936
LinearSVC,47,0.8962708333333333,0.8973125,81.18167249999897
LinearSVC,48,0.8967499999999999,0.8973125,14.719335800000408
LinearSVC,49,0.89725,0.8973125,26.739736199999243
LinearSVC,50,0.8970625,0.8973125,31.01974490000066
RF,1,0.9426458333333333,0.9426458333333333,47.84378669999933
RF,2,0.9511041666666668,0.9511041666666668,128.17063140000027
RF,3,0.9042916666666667,0.9511041666666668,86.6932512000003
RF,4,0.9314375,0.9511041666666668,28.15807339999992
RF,5,0.8245625000000001,0.9511041666666668,119.13177450000148
RF,6,0.9424583333333334,0.9511041666666668,346.78998409999986
RF,7,0.9556875,0.9556875,71.78032730000086
RF,8,0.9507708333333333,0.9556875,133.56825059999937
RF,9,0.9047083333333333,0.9556875,56.279375599999184
RF,10,0.9349583333333331,0.9556875,190.2409878999988
RF,11,0.937125,0.9556875,70.53070019999905
RF,12,0.9571666666666667,0.9571666666666667,105.30011270000068
RF,13,0.9406458333333333,0.9571666666666667,104.56187580000005
RF,14,0.9493333333333334,0.9571666666666667,77.57267599999977
RF,15,0.9399166666666666,0.9571666666666667,42.38238850000016
RF,16,0.948625,0.9571666666666667,77.84807540000111
RF,17,0.9403125000000001,0.9571666666666667,15.829892200001268
RF,18,0.9602291666666666,0.9602291666666666,132.85546710000017
