Model,Iteration,CV_Mean,Best_Score_So_Far,Iteration_Runtime_Sec
QDA,7,0.8415833333333333,0.8936249999999999,1.2074234000174329
QDA,8,0.8398958333333333,0.8936249999999999,1.4375700000091456
QDA,9,0.8895416666666666,0.8936249999999999,1.438766699982807
QDA,10,0.8615416666666667,0.8936249999999999,1.454475300037302
QDA,11,0.8924375,0.8936249999999999,1.613923099997919
QDA,12,0.8379791666666667,0.8936249999999999,1.3677772000082768
QDA,13,0.8791041666666667,0.8936249999999999,1.3931391999940388
QDA,14,0.8408125,0.8936249999999999,1.390161499963142
QDA,15,0.8924375,0.8936249999999999,1.575653499981854
QDA,16,0.8924375,0.8936249999999999,1.5489638000144623
QDA,17,0.8578541666666666,0.8936249999999999,1.454638299997896
QDA,18,0.8701041666666667,0.8936249999999999,1.2777756999712437
QDA,19,0.8761875,0.8936249999999999,1.226271599996835
QDA,20,0.891125,0.8936249999999999,1.1950240000151098
QDA,21,0.8978333333333334,0.8978333333333334,1.4368829999584705
QDA,22,0.8888333333333334,0.8978333333333334,1.3642976999981329
QDA,23,0.8986666666666666,0.8986666666666666,1.5079465999733657
QDA,24,0.8924375,0.8986666666666666,1.4186442000209354
QDA,25,0.8989166666666666,0.8989166666666666,1.3492348000290804
QDA,26,0.8985833333333334,0.8989166666666666,1.369113799999468
QDA,27,0.8924375,0.8989166666666666,1.5699488999671303
QDA,28,0.89125,0.8989166666666666,1.3789440999971703
QDA,29,0.8952083333333334,0.8989166666666666,1.1384347000275739
QDA,30,0.8942291666666667,0.8989166666666666,1.4026779999840073
QDA,31,0.8989999999999998,0.8989999999999998,1.2444657000014558
QDA,32,0.8987499999999999,0.8989999999999998,1.514929500001017
QDA,33,0.8982916666666666,0.8989999999999998,1.427408599993214
QDA,34,0.8943541666666667,0.8989999999999998,1.4004766999860294
QDA,35,0.8987916666666667,0.8989999999999998,1.2880684999981895
QDA,36,0.8985625,0.8989999999999998,1.373860199993942
QDA,37,0.8989791666666667,0.8989999999999998,1.3102256000274792
QDA,38,0.899125,0.899125,1.3973306000116281
QDA,39,0.8970833333333333,0.899125,1.0674123999779113
QDA,40,0.8987291666666668,0.899125,1.2788713999907486
QDA,41,0.899,0.899125,1.3936986000044271
QDA,42,0.898625,0.899125,1.3490285000298172
QDA,43,0.8986041666666666,0.899125,1.3318559000035748
QDA,44,0.8966666666666667,0.899125,1.3952748999581672
QDA,45,0.8990625,0.899125,1.4294130000052974
QDA,46,0.8990833333333332,0.899125,1.4000821000081487
QDA,47,0.898875,0.899125,1.2060720000299625
QDA,48,0.898625,0.899125,1.282442199997604
QDA,49,0.8990208333333334,0.899125,1.3759239000501111
QDA,50,0.89875,0.899125,1.3656130000017583
RF,1,0.9372916666666666,0.9372916666666666,22.5554421999841
RF,2,0.9549375,0.9549375,234.9111662999494
RF,3,0.9515208333333334,0.9549375,221.98934660002124
RF,4,0.9149791666666667,0.9549375,65.42726570001105
RF,5,0.9364583333333332,0.9549375,93.16784090001602
RF,6,0.9034583333333334,0.9549375,62.865482299996074
RF,7,0.9635416666666667,0.9635416666666667,279.70295309997164
RF,8,0.9024791666666667,0.9635416666666667,63.48214179999195
RF,9,0.9565833333333333,0.9635416666666667,394.1746302000247
RF,10,0.9456666666666667,0.9635416666666667,27.902261700015515
RF,11,0.9429375,0.9635416666666667,43.919590100005735
RF,12,0.936375,0.9635416666666667,44.12387840001611
RF,13,0.9463750000000001,0.9635416666666667,66.13800529995933
RF,14,0.9542916666666666,0.9635416666666667,146.18377430003602
RF,15,0.9533541666666666,0.9635416666666667,51.73353979998501
RF,16,0.9512499999999999,0.9635416666666667,177.18094450002536
RF,17,0.9551041666666666,0.9635416666666667,207.16007230000105
RF,18,0.9495208333333334,0.9635416666666667,276.30793329997687
RF,19,0.9400416666666667,0.9635416666666667,58.62212419998832
RF,20,0.9511041666666665,0.9635416666666667,453.73251669999445
RF,21,0.9508958333333333,0.9635416666666667,239.87021009996533
RF,22,0.9659583333333334,0.9659583333333334,240.79305689997273
RF,23,0.9588749999999999,0.9659583333333334,302.19891540001845
RF,24,0.9511041666666668,0.9659583333333334,117.05576670001028
RF,25,0.96425,0.9659583333333334,282.9082384999492
RF,26,0.9514791666666668,0.9659583333333334,87.23665470001288
RF,27,0.9542291666666667,0.9659583333333334,57.38586189999478
RF,28,0.9198333333333334,0.9659583333333334,220.87591050000628
RF,29,0.9550833333333333,0.9659583333333334,243.3236721000285
RF,30,0.960375,0.9659583333333334,67.69185060000746
RF,31,0.9638958333333335,0.9659583333333334,325.7923343000002
RF,32,0.9639166666666666,0.9659583333333334,283.14718129998073
RF,33,0.96175,0.9659583333333334,298.4342765000183
RF,34,0.9590833333333334,0.9659583333333334,316.222694600001
RF,35,0.9623333333333333,0.9659583333333334,334.594716099964
RF,36,0.97325,0.97325,364.4511946000275
RF,37,0.9639791666666666,0.97325,410.0942779999459
RF,38,0.9658333333333333,0.97325,426.7809947000351
RF,39,0.963875,0.97325,340.2954414000269
RF,40,0.9641666666666667,0.97325,446.8667752999463
RF,41,0.9661249999999999,0.97325,435.90636399999494
RF,42,0.9637708333333332,0.97325,335.33834170002956
RF,43,0.9638958333333333,0.97325,362.4239592999802
RF,44,0.9640833333333333,0.97325,329.07331229996635
RF,45,0.9642083333333333,0.97325,345.1598078000243
RF,46,0.9666041666666667,0.97325,332.0950850000372
RF,47,0.96675,0.97325,324.55908599996474
RF,48,0.9686875,0.97325,346.07477960002143
RF,49,0.9667291666666668,0.97325,374.5500694999937
RF,50,0.96675,0.97325,394.9318518000073
SGD,1,0.8815625,0.8815625,1.4682519000489265
SGD,2,0.8686666666666666,0.8815625,4.149325200007297
SGD,3,0.8853541666666667,0.8853541666666667,2.3457837000023574
SGD,4,0.8757916666666666,0.8853541666666667,1.5107079000445083
SGD,5,0.8926458333333332,0.8926458333333332,1.5037919000023976
SGD,6,0.8817291666666668,0.8926458333333332,1.5168077000416815
SGD,7,0.8626458333333333,0.8926458333333332,1.5310481000342406
SGD,8,0.8723124999999999,0.8926458333333332,3.9579386999830604
SGD,9,0.8919791666666667,0.8926458333333332,1.719210600014776
SGD,10,0.8876250000000001,0.8926458333333332,2.1816232000128366
SGD,11,0.8615000000000002,0.8926458333333332,1.346337900031358
SGD,12,0.8622708333333333,0.8926458333333332,1.2897106999880634
SGD,13,0.86975,0.8926458333333332,4.349784900026862
SGD,14,0.8919791666666667,0.8926458333333332,1.6536955999908969
SGD,15,0.8925625,0.8926458333333332,1.5825991000165232
SGD,16,0.8823125,0.8926458333333332,1.3891081000328995
SGD,17,0.8730625,0.8926458333333332,4.864413200004492
SGD,18,0.8903541666666668,0.8926458333333332,1.9390345999854617
SGD,19,0.8915208333333332,0.8926458333333332,2.1370328000048175
SGD,20,0.892,0.8926458333333332,1.6729546000133269
SGD,21,0.8903333333333332,0.8926458333333332,1.5554792999755591
SGD,22,0.8719166666666667,0.8926458333333332,1.412312300002668
SGD,23,0.8858541666666667,0.8926458333333332,2.634358799958136
SGD,24,0.8852708333333332,0.8926458333333332,1.6303692999645136
SGD,25,0.8898333333333334,0.8926458333333332,1.9316776999621652
SGD,26,0.8901458333333332,0.8926458333333332,1.9248498000088148
SGD,27,0.8884375,0.8926458333333332,2.159798000007868
SGD,28,0.8895,0.8926458333333332,1.8376454000244848
SGD,29,0.8883749999999999,0.8926458333333332,2.0175745000015013
SGD,30,0.8936875000000001,0.8936875000000001,1.429549299995415
SGD,31,0.8929166666666667,0.8936875000000001,1.8603168000117876
SGD,32,0.8926041666666666,0.8936875000000001,1.822386000014376
SGD,33,0.8866666666666667,0.8936875000000001,1.5235764000099152
SGD,34,0.8930416666666666,0.8936875000000001,1.8111217999830842
SGD,35,0.8939999999999999,0.8939999999999999,1.715815500007011
SGD,36,0.8859999999999999,0.8939999999999999,1.458063800004311
SGD,37,0.8936458333333335,0.8939999999999999,1.5972713999799453
SGD,38,0.8875416666666667,0.8939999999999999,1.4328901000553742
SGD,39,0.8909374999999999,0.8939999999999999,1.383132899994962
SGD,40,0.8901666666666668,0.8939999999999999,1.94099269999424
SGD,41,0.8933958333333333,0.8939999999999999,1.4857758000143804
SGD,42,0.8882083333333334,0.8939999999999999,1.4716610999894328
SGD,43,0.8864166666666666,0.8939999999999999,1.47760639997432
SGD,44,0.8864583333333332,0.8939999999999999,1.6191894000512548
SGD,45,0.8837291666666666,0.8939999999999999,1.3065285999909975
SGD,46,0.8887291666666668,0.8939999999999999,1.7596348999650218
SGD,47,0.8919583333333334,0.8939999999999999,1.6128151000011712
SGD,48,0.8934583333333335,0.8939999999999999,1.4702663999632932
SGD,49,0.8919375,0.8939999999999999,1.6872029000078328
SGD,50,0.8918125,0.8939999999999999,1.5925446000183001
SVM,1,0.99175,0.99175,192.94110260001617
SVM,2,0.9930416666666666,0.9930416666666666,323.2701795999892
SVM,3,0.9832916666666666,0.9930416666666666,160.1287708999589
SVM,4,0.9347708333333333,0.9930416666666666,765.4507954000146
SVM,5,0.7436666666666667,0.9930416666666666,528.0939861999941
SVM,6,0.9208541666666668,0.9930416666666666,602.1303314000252
SVM,7,0.9924791666666666,0.9930416666666666,292.7855273000314
SVM,8,0.91225,0.9930416666666666,730.854553800018
SVM,9,0.7230416666666666,0.9930416666666666,600.9294162999722
SVM,10,0.9921458333333334,0.9930416666666666,159.78437299997313
SVM,11,0.9932500000000001,0.9932500000000001,170.73439860000508
SVM,12,0.9932500000000001,0.9932500000000001,167.06002800003625
SVM,13,0.9858958333333334,0.9932500000000001,237.41070740000578
SVM,14,0.9805833333333334,0.9932500000000001,215.48275530000683
SVM,15,0.96,0.9932500000000001,643.6046487999847
SVM,16,0.9906458333333333,0.9932500000000001,290.24011989997234
SVM,17,0.988875,0.9932500000000001,262.9852507999749
SVM,18,0.9943541666666667,0.9943541666666667,1354.0223606000072
SVM,19,0.9932500000000001,0.9943541666666667,185.91821450000862
SVM,20,0.9943541666666667,0.9943541666666667,1500.792206800019
SVM,21,0.9944166666666666,0.9944166666666666,714.2931993999518
SVM,22,0.9898125,0.9944166666666666,196.29252989997622
SVM,23,0.9917291666666668,0.9944166666666666,220.86941400001524
SVM,24,0.9928750000000001,0.9944166666666666,358.2202833999763
SVM,25,0.9701041666666667,0.9944166666666666,438.4480305000325
SVM,26,0.7178125,0.9944166666666666,634.2057562000118
SVM,27,0.9897916666666665,0.9944166666666666,212.3538561000023
SVM,28,0.9932500000000001,0.9944166666666666,192.83364069997333
SVM,29,0.9932500000000001,0.9944166666666666,176.47749980003573
SVM,30,0.9942708333333334,0.9944166666666666,952.1427148999646
SVM,31,0.994375,0.9944166666666666,1205.2483286000206
SVM,32,0.994375,0.9944166666666666,1341.5065941000357
SVM,33,0.9944583333333334,0.9944583333333334,1430.0757538999896
SVM,34,0.982625,0.9944583333333334,1319.94042910001
SVM,35,0.9942916666666666,0.9944583333333334,1033.0641663999995
SVM,36,0.9943541666666667,0.9944583333333334,438.5488580999663
SVM,37,0.9929375,0.9944583333333334,307.1562690999708
SVM,38,0.9929791666666666,0.9944583333333334,161.49204499996267
SVM,39,0.9930416666666666,0.9944583333333334,309.1950433999882
SVM,40,0.9944166666666667,0.9944583333333334,865.5730968000134
SVM,41,0.9943958333333335,0.9944583333333334,906.3152063000016
SVM,42,0.9941041666666667,0.9944583333333334,382.8309683999978
SVM,43,0.9943750000000001,0.9944583333333334,832.5324346999987
SVM,44,0.9943333333333333,0.9944583333333334,1020.9305000000168
SVM,45,0.994375,0.9944583333333334,526.4254751000553
SVM,46,0.9942291666666667,0.9944583333333334,410.815824099991
SVM,47,0.9943333333333333,0.9944583333333334,946.7634385999991
SVM,48,0.9943124999999998,0.9944583333333334,1028.710314499971
SVM,49,0.9942291666666666,0.9944583333333334,740.0294134000433
SVM,50,0.9926875,0.9944583333333334,169.91553190001287
XGB,1,0.9767291666666665,0.9767291666666665,9.218320799991488
XGB,2,0.9796666666666667,0.9796666666666667,5.825797600031365
XGB,3,0.9788958333333333,0.9796666666666667,6.563851299986709
XGB,4,0.9855416666666666,0.9855416666666666,5.278632700035814
XGB,5,0.9834375,0.9855416666666666,8.495641599991359
XGB,6,0.9813541666666665,0.9855416666666666,6.005080999981146
XGB,7,0.9745833333333334,0.9855416666666666,4.026536500023212
XGB,8,0.9745000000000001,0.9855416666666666,3.2816109000123106
XGB,9,0.9764375000000001,0.9855416666666666,9.872100099979434
XGB,10,0.9643958333333333,0.9855416666666666,7.068028699955903
XGB,11,0.9748958333333333,0.9855416666666666,5.801593100011814
XGB,12,0.9797499999999999,0.9855416666666666,6.292988799978048
XGB,13,0.9832708333333333,0.9855416666666666,8.550792899972294
XGB,14,0.9738541666666667,0.9855416666666666,4.847538200032432
XGB,15,0.9875,0.9875,9.812351000029594
XGB,16,0.9841666666666666,0.9875,7.853350099991076
XGB,17,0.9777083333333334,0.9875,4.263906900014263
XGB,18,0.9828749999999999,0.9875,5.710033999988809
XGB,19,0.9839583333333334,0.9875,5.740814599965233
XGB,20,0.9761666666666666,0.9875,4.656748299952596
XGB,21,0.9474166666666667,0.9875,16.111392799997702
XGB,22,0.9630416666666667,0.9875,23.595163999998476
XGB,23,0.95975,0.9875,27.026104299991857
XGB,24,0.9868541666666666,0.9875,7.579377799993381
XGB,25,0.9850833333333334,0.9875,7.9335079999873415
XGB,26,0.9833541666666668,0.9875,8.978071499965154
XGB,27,0.9888541666666667,0.9888541666666667,8.197968299966305
XGB,28,0.9845833333333334,0.9888541666666667,6.556740299973171
XGB,29,0.9724791666666667,0.9888541666666667,4.8461218000156805
XGB,30,0.9881041666666667,0.9888541666666667,9.91228340001544
XGB,31,0.9833749999999999,0.9888541666666667,7.89004060003208
XGB,32,0.9853541666666666,0.9888541666666667,6.1716305000009015
XGB,33,0.9838333333333333,0.9888541666666667,7.59612159995595
XGB,34,0.9853541666666666,0.9888541666666667,7.384053600020707
XGB,35,0.9887708333333334,0.9888541666666667,9.202229299989995
XGB,36,0.9852916666666667,0.9888541666666667,7.809886000002734
XGB,37,0.9876875,0.9888541666666667,9.710744399984833
XGB,38,0.9902708333333333,0.9902708333333333,11.171992899966426
XGB,39,0.9893124999999999,0.9902708333333333,7.8306711000041105
XGB,40,0.9870624999999998,0.9902708333333333,7.967357799992897
XGB,41,0.9882291666666667,0.9902708333333333,6.526810400013346
XGB,42,0.9863958333333332,0.9902708333333333,5.544801200041547
XGB,43,0.9868958333333332,0.9902708333333333,6.525632199947722
XGB,44,0.9870833333333333,0.9902708333333333,6.063689799979329
XGB,45,0.9891666666666665,0.9902708333333333,6.613120900001377
XGB,46,0.9899791666666665,0.9902708333333333,7.102385699981824
XGB,47,0.9887499999999999,0.9902708333333333,6.180735700007062
XGB,48,0.9886458333333333,0.9902708333333333,6.368267200014088
XGB,49,0.9886666666666667,0.9902708333333333,6.5991090000025
XGB,50,0.9904999999999999,0.9904999999999999,7.430551800003741
